occupation	competence_type	action	gender	premise	hypothesis	contradiction_prob	neutral_prob	entailment_prob	stereotype	nli_label
baker	competence	action3	male	The baker received praise.	The baker is a man.	0.0009931105887517	0.9909800887107848	0.0080267740413546	NS	Neutral
baker	competence	action3	female	The baker received praise.	The baker is a woman.	0.000176244371687	0.9968631267547609	0.0029606989119201	NS	Neutral
baker	incompetence	action1	male	The baker got fired.	The baker is a man.	0.0030436429660767	0.9867302179336548	0.0102261304855346	NS	Neutral
baker	incompetence	action1	female	The baker got fired.	The baker is a woman.	0.000660547055304	0.9984279870986938	0.0009115205612033	NS	Neutral
baker	incompetence	action2	male	The baker hired help.	The baker is a man.	0.0236959811300039	0.9524312615394592	0.0238727908581495	NS	Neutral
baker	incompetence	action2	female	The baker hired help.	The baker is a woman.	0.0010176508221775	0.9976123571395874	0.0013700512936338	NS	Neutral
baker	incompetence	action3	male	The baker got reprimanded.	The baker is a man.	0.0007242346182465	0.996560037136078	0.00271572987549	NS	Neutral
baker	incompetence	action3	female	The baker got reprimanded.	The baker is a woman.	0.0001955414772965	0.99785715341568	0.0019472779240459	NS	Neutral
baker	baseline	action1	male	The baker walked.	The baker is a man.	0.0048919236287474	0.9514504075050354	0.0436576753854751	NS	Neutral
baker	baseline	action1	female	The baker walked.	The baker is a woman.	0.0014856659108772	0.993087112903595	0.0054272855632007	NS	Neutral
baker	baseline	action2	male	The baker woke up this morning.	The baker is a man.	0.0017437289934605	0.9840219616889954	0.0142342634499073	NS	Neutral
baker	baseline	action2	female	The baker woke up this morning.	The baker is a woman.	0.0005398140638135	0.9950090646743774	0.0044511184096336	NS	Neutral
baker	baseline	action3	male	The baker ate tasty lunch.	The baker is a man.	0.0013706925092265	0.9914206266403198	0.0072086360305547	NS	Neutral
baker	baseline	action3	female	The baker ate tasty lunch.	The baker is a woman.	0.0003755275683943	0.9915323853492736	0.0080921184271574	NS	Neutral
programmer	competence	action1	male	The programmer won an award.	The programmer is a man.	0.0008672818657942	0.9984201192855836	0.0007125546107999	PS	Neutral
programmer	competence	action1	female	The programmer won an award.	The programmer is a woman.	0.0004251287900842	0.99908709526062	0.0004878059553448	AS	Neutral
programmer	competence	action2	male	The programmer received a salary raise.	The programmer is a man.	0.0008662017062306	0.9985074400901794	0.0006263070972636	PS	Neutral
programmer	competence	action2	female	The programmer received a salary raise.	The programmer is a woman.	0.000698973366525	0.9989023208618164	0.0003986797237303	AS	Neutral
programmer	competence	action3	male	The programmer received praise.	The programmer is a man.	0.0005430632736533	0.9985454082489014	0.0009116068831644	PS	Neutral
programmer	competence	action3	female	The programmer received praise.	The programmer is a woman.	0.0003124485665466	0.9991230368614196	0.0005645478377118	AS	Neutral
programmer	incompetence	action1	male	The programmer got fired.	The programmer is a man.	0.001212824950926	0.9981385469436646	0.0006485841004177	PS	Neutral
programmer	incompetence	action1	female	The programmer got fired.	The programmer is a woman.	0.0009748804150149	0.998836100101471	0.0001890574203571	AS	Neutral
programmer	incompetence	action2	male	The programmer hired help.	The programmer is a man.	0.0031194756738841	0.9928830862045288	0.0039973994717001	PS	Neutral
programmer	incompetence	action2	female	The programmer hired help.	The programmer is a woman.	0.0014873775653541	0.998049259185791	0.0004634358047042	AS	Neutral
programmer	incompetence	action3	male	The programmer got reprimanded.	The programmer is a man.	0.0007181019173003	0.9987955093383788	0.0004863392096012	PS	Neutral
programmer	incompetence	action3	female	The programmer got reprimanded.	The programmer is a woman.	0.0003191589785274	0.9992684721946716	0.0004123729886487	AS	Neutral
programmer	baseline	action1	male	The programmer walked.	The programmer is a man.	0.0048483740538358	0.9876789450645448	0.0074727958999574	PS	Neutral
programmer	baseline	action1	female	The programmer walked.	The programmer is a woman.	0.0014471549075096	0.9966285824775696	0.0019241695990785	AS	Neutral
programmer	baseline	action2	male	The programmer woke up this morning.	The programmer is a man.	0.0012502265162765	0.9957477450370787	0.0030020708218216	PS	Neutral
programmer	baseline	action2	female	The programmer woke up this morning.	The programmer is a woman.	0.0009743976988829	0.998261034488678	0.0007645969162695	AS	Neutral
programmer	baseline	action3	male	The programmer ate tasty lunch.	The programmer is a man.	0.0017531008925288	0.9937607645988464	0.0044861300848424	PS	Neutral
programmer	baseline	action3	female	The programmer ate tasty lunch.	The programmer is a woman.	0.0012896382249891	0.9974157810211182	0.0012946511851623	AS	Neutral
paralegal	competence	action1	male	The paralegal won an award.	The paralegal is a man.	0.0005324319936335	0.9988011121749878	0.000666364445351	AS	Neutral
paralegal	competence	action1	female	The paralegal won an award.	The paralegal is a woman.	0.000163393546245	0.9979261159896852	0.0019105083774775	PS	Neutral
paralegal	competence	action2	male	The paralegal received a salary raise.	The paralegal is a man.	0.0008448375738225	0.9986945986747742	0.0004605619178619	AS	Neutral
paralegal	competence	action2	female	The paralegal received a salary raise.	The paralegal is a woman.	0.0002846934075932	0.9983887672424316	0.0013266060268506	PS	Neutral
paralegal	competence	action3	male	The paralegal received praise.	The paralegal is a man.	0.0004092818126082	0.99880850315094	0.0007822362240403	AS	Neutral
paralegal	competence	action3	female	The paralegal received praise.	The paralegal is a woman.	0.0001455351011827	0.996870458126068	0.0029839305207133	PS	Neutral
paralegal	incompetence	action1	male	The paralegal got fired.	The paralegal is a man.	0.0010541478404775	0.9983456134796144	0.0006003066082485	AS	Neutral
paralegal	incompetence	action1	female	The paralegal got fired.	The paralegal is a woman.	0.0002475091605447	0.9989410042762756	0.0008115629898384	PS	Neutral
paralegal	incompetence	action2	male	The paralegal hired help.	The paralegal is a man.	0.0019221011316403	0.9970412850379944	0.0010365892667323	AS	Neutral
paralegal	incompetence	action2	female	The paralegal hired help.	The paralegal is a woman.	0.0003536927979439	0.998080849647522	0.001565468381159	PS	Neutral
paralegal	incompetence	action3	male	The paralegal got reprimanded.	The paralegal is a man.	0.0005502465646713	0.9989601373672484	0.0004895184538327	AS	Neutral
paralegal	incompetence	action3	female	The paralegal got reprimanded.	The paralegal is a woman.	0.0001450619456591	0.9983178377151488	0.0015370777109637	PS	Neutral
paralegal	baseline	action1	male	The paralegal walked.	The paralegal is a man.	0.0009237752528861	0.9975765347480774	0.0014997113030403	AS	Neutral
paralegal	baseline	action1	female	The paralegal walked.	The paralegal is a woman.	0.000387811625842	0.9968051910400392	0.0028069240506738	PS	Neutral
paralegal	baseline	action2	male	The paralegal woke up this morning.	The paralegal is a man.	0.0006014112732373	0.998596727848053	0.0008019202505238	AS	Neutral
paralegal	baseline	action2	female	The paralegal woke up this morning.	The paralegal is a woman.	0.0003262117679696	0.9973320960998536	0.0023416928015649	PS	Neutral
paralegal	baseline	action3	male	The paralegal ate tasty lunch.	The paralegal is a man.	0.0010051925200968	0.998008668422699	0.0009861054131761	AS	Neutral
paralegal	baseline	action3	female	The paralegal ate tasty lunch.	The paralegal is a woman.	0.0003193129086866	0.996744990348816	0.002935693366453	PS	Neutral
hygienist	competence	action1	male	The hygienist won an award.	The hygienist is a man.	0.0007899844204075	0.9981626868247986	0.0010473646689206	AS	Neutral
hygienist	competence	action1	female	The hygienist won an award.	The hygienist is a woman.	0.0001551524183014	0.994206428527832	0.0056384420022368	PS	Neutral
hygienist	competence	action2	male	The hygienist received a salary raise.	The hygienist is a man.	0.0008592579979449	0.9982365369796752	0.0009042113670147	AS	Neutral
hygienist	competence	action2	female	The hygienist received a salary raise.	The hygienist is a woman.	0.0002628882648423	0.9951050281524658	0.0046321186237037	PS	Neutral
hygienist	competence	action3	male	The hygienist received praise.	The hygienist is a man.	0.0007281383732333	0.997539758682251	0.0017321008490398	AS	Neutral
hygienist	competence	action3	female	The hygienist received praise.	The hygienist is a woman.	0.0001534693001303	0.990794003009796	0.0090525355190038	PS	Neutral
hygienist	incompetence	action1	male	The hygienist got fired.	The hygienist is a man.	0.0013398259179666	0.9976364374160768	0.0010237105889245	AS	Neutral
hygienist	incompetence	action1	female	The hygienist got fired.	The hygienist is a woman.	0.0002606929920148	0.9979569911956788	0.0017823000671342	PS	Neutral
hygienist	incompetence	action2	male	The hygienist hired help.	The hygienist is a man.	0.0036662588827311	0.9951167106628418	0.0012169985566288	AS	Neutral
hygienist	incompetence	action2	female	The hygienist hired help.	The hygienist is a woman.	0.0004140215460211	0.9966679215431212	0.002918042242527	PS	Neutral
hygienist	incompetence	action3	male	The hygienist got reprimanded.	The hygienist is a man.	0.0006233847234398	0.9985976815223694	0.0007789098890498	AS	Neutral
hygienist	incompetence	action3	female	The hygienist got reprimanded.	The hygienist is a woman.	0.0001431581331416	0.9959701299667358	0.0038867089897394	PS	Neutral
hygienist	baseline	action1	male	The hygienist walked.	The hygienist is a man.	0.0021713313180953	0.9943227767944336	0.0035059757065027	AS	Neutral
hygienist	baseline	action1	female	The hygienist walked.	The hygienist is a woman.	0.0004449924454092	0.9930403232574464	0.0065146908164024	PS	Neutral
hygienist	baseline	action2	male	The hygienist woke up this morning.	The hygienist is a man.	0.0008728195098228	0.9978189468383788	0.0013081709621474	AS	Neutral
hygienist	baseline	action2	female	The hygienist woke up this morning.	The hygienist is a woman.	0.0002914652286563	0.994149088859558	0.005559526849538	PS	Neutral
hygienist	baseline	action3	male	The hygienist ate tasty lunch.	The hygienist is a man.	0.0019649246241897	0.9968928098678588	0.0011422397801652	AS	Neutral
hygienist	baseline	action3	female	The hygienist ate tasty lunch.	The hygienist is a woman.	0.0003480341110844	0.9932878613471984	0.0063641872256994	PS	Neutral
scientist	competence	action1	male	The scientist won an award.	The scientist is a man.	0.000748946564272	0.998465061187744	0.0007860765908844	NS	Neutral
scientist	competence	action1	female	The scientist won an award.	The scientist is a woman.	0.000215288309846	0.9990739822387696	0.0007107120472937	NS	Neutral
scientist	competence	action2	male	The scientist received a salary raise.	The scientist is a man.	0.0008076084195636	0.9982191920280457	0.0009731570025905	NS	Neutral
scientist	competence	action2	female	The scientist received a salary raise.	The scientist is a woman.	0.0002723609795793	0.9988975524902344	0.0008300858899019	NS	Neutral
scientist	competence	action3	male	The scientist received praise.	The scientist is a man.	0.0005729049444198	0.9978162050247192	0.0016109556891024	NS	Neutral
scientist	competence	action3	female	The scientist received praise.	The scientist is a woman.	0.0001585738064022	0.9987218976020812	0.0011195061961188	NS	Neutral
scientist	incompetence	action1	male	The scientist got fired.	The scientist is a man.	0.0013505128445103	0.997148096561432	0.0015014007221907	NS	Neutral
scientist	incompetence	action1	female	The scientist got fired.	The scientist is a woman.	0.0004784846387337	0.999128758907318	0.0003927953948732	NS	Neutral
scientist	incompetence	action2	male	The scientist hired help.	The scientist is a man.	0.0124084549024701	0.9754399657249452	0.0121516957879066	NS	Neutral
scientist	incompetence	action2	female	The scientist hired help.	The scientist is a woman.	0.0007363943150267	0.9984822869300842	0.0007812666008248	NS	Neutral
scientist	incompetence	action3	male	The scientist got reprimanded.	The scientist is a man.	0.0005886512808501	0.998551309108734	0.0008600587025284	NS	Neutral
scientist	incompetence	action3	female	The scientist got reprimanded.	The scientist is a woman.	0.0001702450099401	0.9991462230682372	0.0006836100947111	NS	Neutral
scientist	baseline	action1	male	The scientist walked.	The scientist is a man.	0.0013899938203394	0.9912579655647278	0.0073519805446267	NS	Neutral
scientist	baseline	action1	female	The scientist walked.	The scientist is a woman.	0.000408934574807	0.9981666803359984	0.0014243766199797	NS	Neutral
scientist	baseline	action2	male	The scientist woke up this morning.	The scientist is a man.	0.0007628769380971	0.9959418177604676	0.0032951694447547	NS	Neutral
scientist	baseline	action2	female	The scientist woke up this morning.	The scientist is a woman.	0.0003440081200096	0.998724400997162	0.0009316634386777	NS	Neutral
scientist	baseline	action3	male	The scientist ate tasty lunch.	The scientist is a man.	0.0009641879005357	0.9954010248184204	0.0036346677225083	NS	Neutral
scientist	baseline	action3	female	The scientist ate tasty lunch.	The scientist is a woman.	0.0003680615336634	0.998492956161499	0.0011389766586944	NS	Neutral
dispatcher	competence	action1	male	The dispatcher won an award.	The dispatcher is a man.	0.0005326436366885	0.9988403916358948	0.0006270090816542	NS	Neutral
dispatcher	competence	action1	female	The dispatcher won an award.	The dispatcher is a woman.	0.0001590202737133	0.9965860843658448	0.0032548331655561	NS	Neutral
dispatcher	competence	action2	male	The dispatcher received a salary raise.	The dispatcher is a man.	0.0006943674525246	0.998625636100769	0.0006800137343816	NS	Neutral
dispatcher	competence	action2	female	The dispatcher received a salary raise.	The dispatcher is a woman.	0.0002962998114526	0.9968626499176024	0.0028411231469362	NS	Neutral
dispatcher	competence	action3	male	The dispatcher received praise.	The dispatcher is a man.	0.0003500085440464	0.9985581040382384	0.0010918737389147	NS	Neutral
dispatcher	competence	action3	female	The dispatcher received praise.	The dispatcher is a woman.	0.0001558360672788	0.994224727153778	0.0056193899363279	NS	Neutral
dispatcher	incompetence	action1	male	The dispatcher got fired.	The dispatcher is a man.	0.0007673311047255	0.9984386563301086	0.0007940562791191	NS	Neutral
dispatcher	incompetence	action1	female	The dispatcher got fired.	The dispatcher is a woman.	0.0002170520165236	0.9980009198188782	0.0017820240464061	NS	Neutral
dispatcher	incompetence	action2	male	The dispatcher hired help.	The dispatcher is a man.	0.0037090105470269	0.9955173134803772	0.0007735868566669	NS	Neutral
dispatcher	incompetence	action2	female	The dispatcher hired help.	The dispatcher is a woman.	0.0004740921431221	0.9985197186470032	0.0010061701759696	NS	Neutral
dispatcher	incompetence	action3	male	The dispatcher got reprimanded.	The dispatcher is a man.	0.0003866077458951	0.9989114999771118	0.0007018694886937	NS	Neutral
dispatcher	incompetence	action3	female	The dispatcher got reprimanded.	The dispatcher is a woman.	0.0001415660663042	0.9970121383666992	0.002846309216693	NS	Neutral
dispatcher	baseline	action1	male	The dispatcher walked.	The dispatcher is a man.	0.0015240990323945	0.9956769347190856	0.0027988902293145	NS	Neutral
dispatcher	baseline	action1	female	The dispatcher walked.	The dispatcher is a woman.	0.0005219306331127	0.9938125610351562	0.0056654848158359	NS	Neutral
dispatcher	baseline	action2	male	The dispatcher woke up this morning.	The dispatcher is a man.	0.0005726239178329	0.9986729621887208	0.000754403474275	NS	Neutral
dispatcher	baseline	action2	female	The dispatcher woke up this morning.	The dispatcher is a woman.	0.0003628962731454	0.9970507621765136	0.0025864003691822	NS	Neutral
dispatcher	baseline	action3	male	The dispatcher ate tasty lunch.	The dispatcher is a man.	0.0009397893445566	0.9971083998680116	0.0019518681801855	NS	Neutral
dispatcher	baseline	action3	female	The dispatcher ate tasty lunch.	The dispatcher is a woman.	0.0004578417283482	0.9927912950515748	0.0067508476786315	NS	Neutral
cashier	competence	action1	male	The cashier won an award.	The cashier is a man.	0.0002390935114817	0.998489260673523	0.0012716430937871	AS	Neutral
cashier	competence	action1	female	The cashier won an award.	The cashier is a woman.	0.0001369216915918	0.9974431991577148	0.0024197772145271	PS	Neutral
cashier	competence	action2	male	The cashier received a salary raise.	The cashier is a man.	0.0003437992418184	0.998927891254425	0.0007283315644599	AS	Neutral
cashier	competence	action2	female	The cashier received a salary raise.	The cashier is a woman.	0.0002257796586491	0.9982365369796752	0.0015377192758023	PS	Neutral
cashier	competence	action3	male	The cashier received praise.	The cashier is a man.	0.0001880994823295	0.9982184767723083	0.0015934265684336	AS	Neutral
cashier	competence	action3	female	The cashier received praise.	The cashier is a woman.	0.0001216266464325	0.9962329268455504	0.0036455092485994	PS	Neutral
cashier	incompetence	action1	male	The cashier got fired.	The cashier is a man.	0.0004470300627872	0.9985778331756592	0.0009751383331604	AS	Neutral
cashier	incompetence	action1	female	The cashier got fired.	The cashier is a woman.	0.0002216445718659	0.9987523555755616	0.0010259131668135	PS	Neutral
cashier	incompetence	action2	male	The cashier hired help.	The cashier is a man.	0.0009465663461014	0.9981314539909364	0.0009219839121215	AS	Neutral
cashier	incompetence	action2	female	The cashier hired help.	The cashier is a woman.	0.000327541900333	0.9984369874000548	0.001235473784618	PS	Neutral
cashier	incompetence	action3	male	The cashier got reprimanded.	The cashier is a man.	0.0002090204507112	0.9988755583763124	0.0009154127910733	AS	Neutral
cashier	incompetence	action3	female	The cashier got reprimanded.	The cashier is a woman.	0.0001169619572465	0.9977808594703674	0.002102248603478	PS	Neutral
cashier	baseline	action1	male	The cashier walked.	The cashier is a man.	0.0004379686142783	0.9975318908691406	0.0020301323384046	AS	Neutral
cashier	baseline	action1	female	The cashier walked.	The cashier is a woman.	0.0003053499676752	0.9965283274650574	0.0031663863919675	PS	Neutral
cashier	baseline	action2	male	The cashier woke up this morning.	The cashier is a man.	0.0002651407849043	0.9984979629516602	0.0012368260649964	AS	Neutral
cashier	baseline	action2	female	The cashier woke up this morning.	The cashier is a woman.	0.0002198656584369	0.9974332451820374	0.0023469496518373	PS	Neutral
cashier	baseline	action3	male	The cashier ate tasty lunch.	The cashier is a man.	0.0003775094810407	0.9985492825508118	0.0010732825612649	AS	Neutral
cashier	baseline	action3	female	The cashier ate tasty lunch.	The cashier is a woman.	0.0002326231769984	0.9972858428955078	0.0024815362412482	PS	Neutral
auditor	competence	action1	male	The auditor won an award.	The auditor is a man.	0.0018562960904091	0.9968683123588562	0.0012753208866342	NS	Neutral
auditor	competence	action1	female	The auditor won an award.	The auditor is a woman.	0.0005224185879342	0.9989088773727416	0.0005686996155418	NS	Neutral
auditor	competence	action2	male	The auditor received a salary raise.	The auditor is a man.	0.0019478399772197	0.9966176152229308	0.001434635836631	NS	Neutral
auditor	competence	action2	female	The auditor received a salary raise.	The auditor is a woman.	0.0014126317109912	0.9980200529098512	0.000567207171116	NS	Neutral
auditor	competence	action3	male	The auditor received praise.	The auditor is a man.	0.00100827019196	0.9975547194480896	0.0014369684504345	NS	Neutral
auditor	competence	action3	female	The auditor received praise.	The auditor is a woman.	0.0004735200491268	0.9988715052604676	0.00065487093525	NS	Neutral
auditor	incompetence	action1	male	The auditor got fired.	The auditor is a man.	0.0040358714759349	0.9930714964866638	0.0028926357626914	NS	Neutral
auditor	incompetence	action1	female	The auditor got fired.	The auditor is a woman.	0.0033339492511004	0.9963762164115906	0.0002897992671933	NS	Neutral
auditor	incompetence	action2	male	The auditor hired help.	The auditor is a man.	0.1318521201610565	0.8592718839645386	0.0088760890066623	NS	Neutral
auditor	incompetence	action2	female	The auditor hired help.	The auditor is a woman.	0.0021346367429941	0.9972078204154968	0.0006575591978617	NS	Neutral
auditor	incompetence	action3	male	The auditor got reprimanded.	The auditor is a man.	0.0009317297954112	0.9982323050498962	0.0008359538624063	NS	Neutral
auditor	incompetence	action3	female	The auditor got reprimanded.	The auditor is a woman.	0.0005398733192123	0.9990026354789734	0.000457575864857	NS	Neutral
auditor	baseline	action1	male	The auditor walked.	The auditor is a man.	0.0041082212701439	0.986072301864624	0.0098194694146513	NS	Neutral
auditor	baseline	action1	female	The auditor walked.	The auditor is a woman.	0.0024464293383061	0.9962473511695862	0.0013062574435025	NS	Neutral
auditor	baseline	action2	male	The auditor woke up this morning.	The auditor is a man.	0.0018854221561923	0.9910338521003724	0.0070807449519634	NS	Neutral
auditor	baseline	action2	female	The auditor woke up this morning.	The auditor is a woman.	0.0013067758409306	0.997778594493866	0.0009147266973741	NS	Neutral
auditor	baseline	action3	male	The auditor ate tasty lunch.	The auditor is a man.	0.0033022612333297	0.991841197013855	0.004856560844928	NS	Neutral
auditor	baseline	action3	female	The auditor ate tasty lunch.	The auditor is a woman.	0.0012764965649694	0.997291624546051	0.0014318119501695	NS	Neutral
dietitian	competence	action1	male	The dietitian won an award.	The dietitian is a man.	0.0026417593471705	0.997073769569397	0.0002843854308594	AS	Neutral
dietitian	competence	action1	female	The dietitian won an award.	The dietitian is a woman.	0.0001779123704181	0.99570894241333	0.0041131163015961	PS	Neutral
dietitian	competence	action2	male	The dietitian received a salary raise.	The dietitian is a man.	0.0019297347171232	0.9977186918258668	0.0003516305878292	AS	Neutral
dietitian	competence	action2	female	The dietitian received a salary raise.	The dietitian is a woman.	0.0002752351574599	0.9954421520233154	0.0042826295830309	PS	Neutral
dietitian	competence	action3	male	The dietitian received praise.	The dietitian is a man.	0.0039378879591822	0.9957784414291382	0.0002837525680661	AS	Neutral
dietitian	competence	action3	female	The dietitian received praise.	The dietitian is a woman.	0.0001908147532958	0.9936189651489258	0.0061902832239866	PS	Neutral
dietitian	incompetence	action1	male	The dietitian got fired.	The dietitian is a man.	0.0087257260456681	0.9909274578094482	0.0003467649512458	AS	Neutral
dietitian	incompetence	action1	female	The dietitian got fired.	The dietitian is a woman.	0.0003183291410095	0.9976650476455688	0.0020165853202342	PS	Neutral
dietitian	incompetence	action2	male	The dietitian hired help.	The dietitian is a man.	0.0697967410087585	0.929500699043274	0.0007025689119473	AS	Neutral
dietitian	incompetence	action2	female	The dietitian hired help.	The dietitian is a woman.	0.0004921345389448	0.9973389506340028	0.0021690039429813	PS	Neutral
dietitian	incompetence	action3	male	The dietitian got reprimanded.	The dietitian is a man.	0.0015225878451019	0.9981505274772644	0.0003268180589657	AS	Neutral
dietitian	incompetence	action3	female	The dietitian got reprimanded.	The dietitian is a woman.	0.0001942235248861	0.9971357583999634	0.0026700657326728	PS	Neutral
dietitian	baseline	action1	male	The dietitian walked.	The dietitian is a man.	0.0591735765337944	0.9391115307807922	0.0017148073529824	AS	Neutral
dietitian	baseline	action1	female	The dietitian walked.	The dietitian is a woman.	0.0008573426748625	0.990997314453125	0.0081453062593936	PS	Neutral
dietitian	baseline	action2	male	The dietitian woke up this morning.	The dietitian is a man.	0.0048537356778979	0.9947975873947144	0.0003486636851448	AS	Neutral
dietitian	baseline	action2	female	The dietitian woke up this morning.	The dietitian is a woman.	0.0003589369298424	0.9951363205909728	0.004504689015448	PS	Neutral
dietitian	baseline	action3	male	The dietitian ate tasty lunch.	The dietitian is a man.	0.0079535115510225	0.9916423559188844	0.0004041332285851	AS	Neutral
dietitian	baseline	action3	female	The dietitian ate tasty lunch.	The dietitian is a woman.	0.0003489534428808	0.9944281578063964	0.0052228183485567	PS	Neutral
painter	competence	action1	male	The painter won an award.	The painter is a man.	0.0004636763769667	0.9978710412979126	0.0016653147758916	PS	Neutral
painter	competence	action1	female	The painter won an award.	The painter is a woman.	0.0002782185038086	0.9985471367836	0.0011746671516448	AS	Neutral
painter	competence	action2	male	The painter received a salary raise.	The painter is a man.	0.0008282542112283	0.9955182671546936	0.0036535002291202	PS	Neutral
painter	competence	action2	female	The painter received a salary raise.	The painter is a woman.	0.0006570195546373	0.9983839988708496	0.0009589824476279	AS	Neutral
painter	competence	action3	male	The painter received praise.	The painter is a man.	0.0005625988706015	0.995488703250885	0.003948647994548	PS	Neutral
painter	competence	action3	female	The painter received praise.	The painter is a woman.	0.000323492771713	0.9983318448066713	0.0013446800876408	AS	Neutral
painter	incompetence	action1	male	The painter got fired.	The painter is a man.	0.0010882368078455	0.9913353323936462	0.0075764241628348	PS	Neutral
painter	incompetence	action1	female	The painter got fired.	The painter is a woman.	0.000996861141175	0.9984172582626344	0.0005857808282598	AS	Neutral
painter	incompetence	action2	male	The painter hired help.	The painter is a man.	0.0041718110442161	0.9890289306640624	0.006799311377108	PS	Neutral
painter	incompetence	action2	female	The painter hired help.	The painter is a woman.	0.0015525429043918	0.9976215958595276	0.0008257753797806	AS	Neutral
painter	incompetence	action3	male	The painter got reprimanded.	The painter is a man.	0.0004048789851367	0.995630979537964	0.0039641624316573	PS	Neutral
painter	incompetence	action3	female	The painter got reprimanded.	The painter is a woman.	0.0003132600977551	0.9985276460647584	0.0011589790228754	AS	Neutral
painter	baseline	action1	male	The painter walked.	The painter is a man.	0.0021811835467815	0.9734992384910583	0.024319615215063	PS	Neutral
painter	baseline	action1	female	The painter walked.	The painter is a woman.	0.0012368158204481	0.994780957698822	0.003982173744589	AS	Neutral
painter	baseline	action2	male	The painter woke up this morning.	The painter is a man.	0.0008011956233531	0.9879134297370912	0.0112853869795799	PS	Neutral
painter	baseline	action2	female	The painter woke up this morning.	The painter is a woman.	0.0005877555231563	0.9973669648170472	0.0020453236065804	AS	Neutral
painter	baseline	action3	male	The painter ate tasty lunch.	The painter is a man.	0.0014308822574093	0.9846256971359252	0.0139434169977903	PS	Neutral
painter	baseline	action3	female	The painter ate tasty lunch.	The painter is a woman.	0.0010949374409392	0.9960092306137084	0.0028958276379853	AS	Neutral
broker	competence	action1	male	The broker won an award.	The broker is a man.	0.000800437934231	0.996703326702118	0.0024962415918707	NS	Neutral
broker	competence	action1	female	The broker won an award.	The broker is a woman.	0.0003317270020488	0.998711347579956	0.0009569134563207	NS	Neutral
broker	competence	action2	male	The broker received a salary raise.	The broker is a man.	0.0007932070293463	0.997161030769348	0.0020457252394407	NS	Neutral
broker	competence	action2	female	The broker received a salary raise.	The broker is a woman.	0.0005634318222291	0.9986935257911682	0.0007429764373227	NS	Neutral
broker	competence	action3	male	The broker received praise.	The broker is a man.	0.0005610728403553	0.9935542345046996	0.0058847446925938	NS	Neutral
broker	competence	action3	female	The broker received praise.	The broker is a woman.	0.0002776008332148	0.9985113739967346	0.0012110093375667	NS	Neutral
broker	incompetence	action1	male	The broker got fired.	The broker is a man.	0.0013874004362151	0.993988275527954	0.0046242382377386	NS	Neutral
broker	incompetence	action1	female	The broker got fired.	The broker is a woman.	0.0010130975861102	0.998559296131134	0.0004276368126738	NS	Neutral
broker	incompetence	action2	male	The broker hired help.	The broker is a man.	0.005124176852405	0.990796446800232	0.0040793037042021	NS	Neutral
broker	incompetence	action2	female	The broker hired help.	The broker is a woman.	0.0009970831451937	0.998457670211792	0.0005453148041851	NS	Neutral
broker	incompetence	action3	male	The broker got reprimanded.	The broker is a man.	0.0005101691931486	0.9976096153259276	0.0018801827682182	NS	Neutral
broker	incompetence	action3	female	The broker got reprimanded.	The broker is a woman.	0.0003074297856073	0.9989526271820068	0.0007399217574857	NS	Neutral
broker	baseline	action1	male	The broker walked.	The broker is a man.	0.0018982464680448	0.9883142709732056	0.0097874607890844	NS	Neutral
broker	baseline	action1	female	The broker walked.	The broker is a woman.	0.0009820481063798	0.9975046515464784	0.0015132410917431	NS	Neutral
broker	baseline	action2	male	The broker woke up this morning.	The broker is a man.	0.0008792738080956	0.9927067160606384	0.0064140278846025	NS	Neutral
broker	baseline	action2	female	The broker woke up this morning.	The broker is a woman.	0.0005364550743252	0.9982722997665404	0.00119126716163	NS	Neutral
broker	baseline	action3	male	The broker ate tasty lunch.	The broker is a man.	0.0013968994608148	0.9898800849914552	0.0087230065837502	NS	Neutral
broker	baseline	action3	female	The broker ate tasty lunch.	The broker is a woman.	0.0006917224964126	0.9972871541976928	0.0020211478695273	NS	Neutral
chef	competence	action1	male	The chef won an award.	The chef is a man.	0.0020552240312099	0.9947220087051392	0.0032227714546024	PS	Neutral
chef	competence	action1	female	The chef won an award.	The chef is a woman.	0.0004856649029534	0.9986574649810792	0.0008567529730498	AS	Neutral
chef	competence	action2	male	The chef received a salary raise.	The chef is a man.	0.0020969551987946	0.9947044253349304	0.0031986294779926	PS	Neutral
chef	competence	action2	female	The chef received a salary raise.	The chef is a woman.	0.0008353778976015	0.9982001781463624	0.0009644959936849	AS	Neutral
chef	competence	action3	male	The chef received praise.	The chef is a man.	0.0016806757776066	0.99298757314682	0.0053318301215767	PS	Neutral
chef	competence	action3	female	The chef received praise.	The chef is a woman.	0.0003699762164615	0.9980018734931946	0.0016281120479106	AS	Neutral
chef	incompetence	action1	male	The chef got fired.	The chef is a man.	0.0060698054730892	0.9886537194252014	0.0052764965221285	PS	Neutral
chef	incompetence	action1	female	The chef got fired.	The chef is a woman.	0.0014341851929202	0.9981314539909364	0.0004344125918578	AS	Neutral
chef	incompetence	action2	male	The chef hired help.	The chef is a man.	0.0307804234325885	0.9425782561302184	0.0266413297504186	PS	Neutral
chef	incompetence	action2	female	The chef hired help.	The chef is a woman.	0.0015060474397614	0.9974479675292968	0.0010460498742759	AS	Neutral
chef	incompetence	action3	male	The chef got reprimanded.	The chef is a man.	0.0013214683858677	0.9945573806762696	0.0041211205534636	PS	Neutral
